FileName,md5Hash,Machine,DebugSize,DebugRVA,MajorImageVersion,MajorOSVersion,ExportRVA,ExportSize,IatVRA,MajorLinkerVersion,MinorLinkerVersion,NumberOfSections,SizeOfStackReserve,DllCharacteristics,ResourceSize,BitcoinAddresses,Benign
msys-ffi-6.dll,2504de0d48f740d9dd0d0d433007b88e,34404,0,0,0,4,40960,1116,45348,2,24,9,2097152,0,0,0,1
VirusShare_675325ed5b55d0ff11067088be0cf5bb,675325ed5b55d0ff11067088be0cf5bb,332,0,0,5,5,389248,144,335872,11,0,5,1048576,64,16,0,0
rtffilt (5).dll,0b9dacb89b9b4247112c2fc73ae70841,332,28,4448,6,6,48496,164,4096,9,0,4,262144,320,1288,0,1
VirusShare_3bba71e99bd3a996466644bf02706cbd,3bba71e99bd3a996466644bf02706cbd,332,0,0,0,5,0,0,4096,9,0,4,1048576,32768,12008,0,0
PresentationHost (2).exe,57d9b365141e34d56b079d5cfee0755f,332,84,25968,10,10,0,0,81920,14,10,5,262144,49472,158432,0,1
dplaysvr (2).exe,a5ba8cc8538f0ac8075bcc40c0bc3c12,332,84,4320,10,10,7536,67,12288,14,10,5,262144,16704,1296,0,1
AccountsControlHost (2).exe,6b4c6046f99581ea4afe2c7e30af573f,34404,84,597520,0,6,724032,152,462848,14,10,6,1048576,49504,1056,0,1
VirusShare_671da604dfb5ce0c40f4681bcaf66250,671da604dfb5ce0c40f4681bcaf66250,332,0,0,1,4,0,0,4096,6,0,3,1048576,0,1520,0,0
VisualUIAVerifyNative (2).exe,b6183bce25a2446cbc1f1be0e7193a3a,452,56,326164,0,4,0,0,0,48,0,2,1048576,34112,1636,0,1
VirusShare_48d368a5bafdb8b5573ede4af805d1a5,48d368a5bafdb8b5573ede4af805d1a5,332,0,0,6,4,0,0,28672,6,0,5,1048576,32768,3144,0,0
VirusShare_2f7c29a617c363132ddc122901953260,2f7c29a617c363132ddc122901953260,332,0,0,1,4,0,0,4096,6,0,3,1048576,0,23504,0,0
VirusShare_5c3a86631d655e93931c40d3c96533f0,5c3a86631d655e93931c40d3c96533f0,332,0,0,0,4,24400,74,4096,7,0,3,1048576,0,64088,0,0
VirusShare_a804baa4e57739d770b34ef609a2d9f0,a804baa4e57739d770b34ef609a2d9f0,332,0,0,6,4,0,0,28672,6,0,5,1048576,32768,3120,0,0
VirusShare_8805b58b27b5122848e1de14a21a7fee,8805b58b27b5122848e1de14a21a7fee,332,0,0,8,10,0,0,0,5,0,3,1048576,0,1692,0,0
Microsoft.TeamFoundation.Build.Common.resources (2).dll,a15ab357ace24d8cb83e7dea12a068b2,332,0,0,0,4,0,0,8192,11,0,3,1048576,34112,1320,0,1
WSManMigrationPlugin (6).dll,06a5420f68c0a0eb5dcaf258c0dc7620,332,28,5232,6,6,221424,195,4096,9,0,4,262144,320,1392,0,1
VirusShare_23d250e6fc7e3d8a85a559d0cf9dbeb1,23d250e6fc7e3d8a85a559d0cf9dbeb1,332,0,0,0,4,0,0,197520,2,50,7,1048576,0,25196,0,0
VirusShare_a0d4c3a7f05c53b2ba2447a0d6899540,a0d4c3a7f05c53b2ba2447a0d6899540,332,0,0,0,4,17568,108,4096,8,0,4,1048576,0,976,0,0
VirusShare_23f968ce73f32a26341766e797fd7298,23f968ce73f32a26341766e797fd7298,332,0,0,0,4,0,0,281700,2,50,4,1048576,0,7132,0,0
VirusShare_e7d01d238a1c711adaeb0c063433eaf6,e7d01d238a1c711adaeb0c063433eaf6,332,0,0,0,5,0,0,172032,9,0,4,1048576,32768,153656,0,0
Microsoft.VisualStudio.Setup.resources (16).dll,3e05f19ad9eaad9505858cd50c74e993,332,0,0,0,4,0,0,8192,11,0,3,1048576,34112,1136,0,1
padrs804 (3).dll,e085acc250ad3162df5e71bf2f541400,34404,84,13488,10,10,14496,120,12560,14,10,6,262144,16736,4128,0,1
VirusShare_d49ec9a76ba54a7fd7c72ae1b08a2fa0,d49ec9a76ba54a7fd7c72ae1b08a2fa0,332,0,0,0,4,0,0,110592,6,0,5,1048576,0,20024,0,0
msys-digestmd5-3.dll,fd734093c31356b6fabab681383638f6,34404,0,0,0,4,65536,125,70024,2,25,9,2097152,0,0,0,1
xwizard (5).exe,aae731398a87d1306f3f89bd3dd449d0,332,28,4464,6,6,0,0,4096,9,0,4,262144,33088,28320,0,1
Microsoft.VisualStudio.Web.PasteJson.dll,aeb3d64dddc8db6320d737af18db884e,332,56,38532,0,4,0,0,8192,48,0,3,1048576,34144,1056,0,1
VirusShare_15fff7d2c2e6dca48842317479c45330,15fff7d2c2e6dca48842317479c45330,332,0,0,0,4,0,0,0,2,25,3,1048576,0,6480,0,0
pcaui (10).exe,932a6977a253241bb5beffb4bdf0198d,34404,28,4688,6,6,0,0,4096,9,0,5,524288,33088,2136,0,1
msys-gio-2.0-0.dll,943f5599a711633fa1004f2f7017ecc9,34404,28,1105920,0,4,1232896,76640,1317832,2,25,10,2097152,0,0,0,1
SpatializerApo (5).dll,d4f22cdf9e777345b32cec0501334d1e,34404,84,280416,10,10,329168,144,259608,14,10,8,262144,16736,1032,0,1
VirusShare_26d33b533c8c0da49c43492a9c47496b,26d33b533c8c0da49c43492a9c47496b,332,0,0,1,5,81920,263,32768,11,0,9,1048576,0,3796,0,0
VirusShare_3de743d183d1087c29581d764194a53a,3de743d183d1087c29581d764194a53a,332,0,0,5,10,249856,99,0,8,0,12,0,0,86588,0,0
VirusShare_840af570f771932d7fbf6225c3747640,840af570f771932d7fbf6225c3747640,332,0,0,0,1,0,0,0,2,25,5,1048576,0,512,0,0
VirusShare_afbfd8c8b7217835611612f80fa6ee7d,afbfd8c8b7217835611612f80fa6ee7d,332,0,0,0,4,130752,70,4096,8,0,4,1048576,0,2328,0,0
VirusShare_6e600434f8f2d0437c5f1fb270d79720,6e600434f8f2d0437c5f1fb270d79720,332,0,0,0,4,31440,71,4096,7,10,5,1048576,0,58888,0,0
Microsoft.VisualStudio.ManagedInterfaces.9.0.dll,8e1849c0a3e21711d23efdeb340798a2,332,28,30040,0,4,0,0,8192,8,0,3,1048576,1344,1328,0,1
VirusShare_b9dfd898fede8c3f6568fd582d03cdc0,b9dfd898fede8c3f6568fd582d03cdc0,332,0,0,1,4,0,0,4096,6,0,3,1048576,0,23504,0,0
VirusShare_2844ce613fb4dda9755fe70e7914d890,2844ce613fb4dda9755fe70e7914d890,332,0,0,0,4,0,0,322684,2,50,7,1048576,0,37040,0,0
IEShims (7).dll,b637fd391b47a1fc7bee595b0e1908ea,34404,28,5568,6,6,277696,321,4096,9,0,5,262144,320,1072,0,1
SppMig (10).dll,e5b15b1c0acaf5312a96f99e23cda7bc,34404,84,31760,10,10,33472,164,29392,14,10,6,262144,16736,1440,0,1
Microsoft.PowerShell.PackageManagement (4).dll,3552c3ed91b439db2530f8b82b34bd96,332,56,169504,0,4,0,0,8192,48,0,3,1048576,34144,1148,0,1
VirusShare_0481d7fcd0dcf2617813c4494e226f96,0481d7fcd0dcf2617813c4494e226f96,332,0,0,0,4,29216,108,4096,7,0,5,1048576,0,412856,0,0
VirusShare_d1c7ebea6f8f6d2ee01c9b56793e179d,d1c7ebea6f8f6d2ee01c9b56793e179d,332,0,0,6,4,0,0,28672,6,0,5,1048576,32768,3120,0,0
VirusShare_ee032cc601eefc9c586bbbac6eb08c52,ee032cc601eefc9c586bbbac6eb08c52,332,0,0,0,4,0,0,8520,6,0,2,1048576,0,0,0,0
VirusShare_d1549cb7bda38bd51f8226bfb26630b4,d1549cb7bda38bd51f8226bfb26630b4,332,0,0,0,4,0,0,212992,6,0,4,1048576,0,24128,0,0
VirusShare_1625e509778e7032d749b68836df7d37,1625e509778e7032d749b68836df7d37,332,0,0,0,14,32900,2192,32768,45,37,12,1048576,0,26592,0,0
VirusShare_dd9fe771bff848db459e0d68be619580,dd9fe771bff848db459e0d68be619580,332,0,0,0,4,0,0,282076,2,50,9,1048576,0,20568,0,0
VirusShare_2205da4988f27ba2cfd9a2d71e997ada,2205da4988f27ba2cfd9a2d71e997ada,332,0,0,0,4,0,0,8520,6,0,2,1048576,0,0,0,0
VirusShare_6b5472130c019278bc95130b43ed4200,6b5472130c019278bc95130b43ed4200,332,0,0,1,4,0,0,373072,2,24,8,2097152,0,0,0,0
credprovslegacy (2).dll,9fee9538e6a50a9b32e5b619c1220155,332,84,21280,10,10,101232,114,106496,14,10,6,262144,16704,32648,0,1
VirusShare_561876627c685ce439e7e728180bcc4b,561876627c685ce439e7e728180bcc4b,332,0,0,0,4,31776,71,4096,7,10,5,1048576,0,58888,0,0
VirusShare_c098174d10266bf82dc93bce179efe34,c098174d10266bf82dc93bce179efe34,332,0,0,0,4,0,0,20480,6,0,4,1048576,0,3424,1,0
VirusShare_6d1546064630236f9e2941d270b97af0,6d1546064630236f9e2941d270b97af0,332,0,0,1,4,0,0,4096,6,0,3,1048576,0,49152,0,0
AppVLP.exe,c8f64cc3da15feb6d615dcb71d8c69aa,332,56,246416,0,6,0,0,245760,12,0,6,1048576,33088,1648,0,1
Microsoft.PowerBI.Diagnostics.resources (16).dll,87f89ae16ced6fc169736670b1b11482,332,0,0,0,4,0,0,8192,11,0,3,1048576,34112,1424,0,1
mciseq (2).dll,d010f341eaa5ff584b284ca2e88f0f6b,332,84,4304,10,10,21184,72,32768,14,10,5,262144,17728,1304,0,1
NlsData0414 (2).dll,b94f9892eec38285864896d2223929e9,34404,28,5264,6,6,4943296,79,4096,9,0,5,262144,64,1096,1,1
MSAMRNBSource (2).dll,36f759e15613a383bfb7bf1c2da35d8e,332,84,15744,10,10,82848,170,90112,14,10,5,262144,16704,1064,0,1
VirusShare_b2b23573388f2885a9d8ea6bdabb304c,b2b23573388f2885a9d8ea6bdabb304c,332,0,0,6,4,0,0,28672,6,0,5,1048576,32768,3120,0,0
Windows.Graphics.Printing.Workflow (2).dll,53a486eb43adf6edeb88e14ddaa2f2ea,332,84,59744,10,10,300528,167,307200,14,10,6,262144,16704,1144,0,1
Cortana.Actions (3).dll,67e131fb251a2037b17d3b4ded871a27,34404,84,779664,10,10,933296,148,718080,14,10,8,262144,16736,1048,0,1
VirusShare_1d32109a8ae5c0edf2f6ffa3a0966ac3,1d32109a8ae5c0edf2f6ffa3a0966ac3,332,0,0,0,4,0,0,0,5,12,3,1048576,0,4628,0,0
VirusShare_ffdb1626b2d92120d051ecb9e705c68f,ffdb1626b2d92120d051ecb9e705c68f,332,0,0,6,4,0,0,28672,6,0,5,1048576,32768,3120,0,0
dxmasf (9).dll,3176ffc06c2729418c9ba5c705cacbab,332,28,4128,6,6,4624,165,4096,9,0,4,262144,1344,1024,0,1
System.Printing (4).dll,7b97360e7654b8f239c937ca945c79d9,34404,84,160048,10,6,0,0,0,12,10,3,1048576,17760,1104,0,1
VirusShare_14a797ac0a4fd2f4a45685db383ae768,14a797ac0a4fd2f4a45685db383ae768,332,0,0,1,4,0,0,4096,6,0,3,1048576,0,2480,0,0
VirusShare_1c95a5bc069109255c6f662ae435f731,1c95a5bc069109255c6f662ae435f731,332,0,0,1,4,0,0,0,2,0,6,2097152,0,2204,0,0
VirusShare_f2258aaf7cf3dad73b1143ff2cac215c,f2258aaf7cf3dad73b1143ff2cac215c,332,0,0,0,4,0,0,424324,2,50,3,1048576,0,0,0,0
vmacore (2).dll,68b19347987bd0fbfb4f1f83de77e3a9,332,28,2368928,0,5,2981760,146833,2359296,9,0,6,1048576,320,1300,0,1
VirusShare_1a29ad9c3fd817eda6028e681f16c7a3,1a29ad9c3fd817eda6028e681f16c7a3,332,0,0,0,5,53248,261,32768,11,0,11,1048576,0,2544,0,0
wrpintapi (2).dll,90aee13337d328dc265dad655a0dea0d,34404,84,11904,10,10,12864,108,10784,14,10,6,262144,16736,1024,0,1
VirusShare_010b341b8805f23bcc5abb4dcd3cdb68,010b341b8805f23bcc5abb4dcd3cdb68,332,28,715616,0,4,879568,307,712704,7,10,4,1048576,0,24544,0,0
mrmsupport (3).dll,08755547c8055aa09535bc6254c7e622,332,84,128288,10,10,632768,176,643072,14,10,5,262144,16704,1024,0,1
ssh (2).exe,2b01892d1cd95c3b6e7d37ed5ce34913,34404,28,610304,0,4,0,0,666748,2,28,9,2097152,32768,1256,0,1
VirusShare_fe87664d03dbad7d67921ae55a83661c,fe87664d03dbad7d67921ae55a83661c,332,0,0,1,4,0,0,4096,6,0,3,1048576,0,23504,0,0
VirusShare_36cb618adc4f44fd77947397c3b4312a,36cb618adc4f44fd77947397c3b4312a,332,0,0,0,4,0,0,0,5,12,3,1048576,0,5408,0,0
Microsoft.VisualStudio.ServiceHub.Common.resources (20).dll,bdabc8d6fee95d27c5572ba8fef26abe,332,0,0,0,4,0,0,8192,11,0,3,1048576,34112,1216,0,1
Microsoft.Mashup.OAuth.resources (23).dll,5ed138c8bcb8d28e4153c43d1c26b8fd,332,0,0,0,4,0,0,8192,8,0,3,1048576,34112,1368,0,1
VISUALIZATIONCOMMON.DLL,29ee15927dc83dc3912616ada40fbbcf,332,28,61464,0,4,0,0,8192,11,0,3,1048576,34112,1528,0,1
VirusShare_4561a8020bf53d0e2b4189f960e09a1c,4561a8020bf53d0e2b4189f960e09a1c,332,0,0,0,4,131328,75,4096,7,10,4,1048576,0,2224,0,0
VirusShare_d558c6a10a470998d2c4a0b70b02894a,d558c6a10a470998d2c4a0b70b02894a,332,0,0,1,4,0,0,0,6,0,2,1048576,0,26956,0,0
VirusShare_5d594c67a516790501d4c2c017847d1b,5d594c67a516790501d4c2c017847d1b,332,0,0,6,4,0,0,28672,6,0,5,1048576,32768,3120,0,0
dsauth (2).dll,ad36c235ad2bca254202354802fbaacc,332,84,5728,10,10,35360,713,40960,14,10,5,262144,16704,1032,0,1
VirusShare_a573faa44e7650558aa901974f32eff8,a573faa44e7650558aa901974f32eff8,332,0,0,0,5,0,0,73728,9,0,10,1048576,32768,3840,0,0
VirusShare_ac8b801a8ccdf649c8eed71e8318e76c,ac8b801a8ccdf649c8eed71e8318e76c,332,0,0,0,4,0,0,8520,6,0,2,1048576,0,0,0,0
Qt53DQuick.dll,8a1186637a8c118401737fe955729e2a,34404,28,95872,5,6,107664,25904,77824,14,0,8,1048576,352,1288,1,1
VirusShare_004893a57869b82ea70e53418b2e45f0,004893a57869b82ea70e53418b2e45f0,332,0,0,0,4,0,0,8192,8,0,3,1048576,34112,26472,0,0
VirusShare_0fee71db70a28d721e7639b6c689fb1f,0fee71db70a28d721e7639b6c689fb1f,332,0,0,0,5,0,0,0,90,145,4,1048576,0,0,0,0
FirewallControlPanel (3).dll,a52cae593b16f9ff8ec81c9deef3e39e,34404,84,252816,10,10,293824,240,234864,14,10,7,262144,16736,608568,0,1
VirusShare_2bd936a1731b6954ba274aa71b3547a1,2bd936a1731b6954ba274aa71b3547a1,332,0,0,0,5,0,0,4096,9,0,5,1048576,1024,7936,0,0
igdDiag (2).dll,6505f60ee2a89651cd626cab1eb13ca3,34404,84,69552,10,10,76528,184,57280,14,10,6,262144,16736,3920,0,1
VirusShare_324be03b7fe39711946122294152968d,324be03b7fe39711946122294152968d,332,0,0,0,4,0,0,8520,6,0,2,1048576,0,0,0,0
VirusShare_bd3dd5314aed602a9bfdb1dbfdb54268,bd3dd5314aed602a9bfdb1dbfdb54268,332,0,0,7,10,0,0,0,7,0,8,1048576,0,99628,0,0
Microsoft.VisualStudio.Setup.Engine.resources (6).dll,12d3d3ffac547bad61b866d1f30633bb,332,0,0,0,4,0,0,8192,11,0,3,1048576,34112,1192,0,1
VirusShare_e13937fadd55a8929414663c6772bec2,e13937fadd55a8929414663c6772bec2,332,0,0,0,4,15488,66,4096,8,0,4,1048576,0,130296,0,0
VirusShare_3d2fab0a9c46488f69499b2b01370323,3d2fab0a9c46488f69499b2b01370323,332,0,0,6,4,0,0,28672,6,0,5,1048576,32768,3120,0,0
VirusShare_d02bebbac6a75b8fc53b5958336e07c8,d02bebbac6a75b8fc53b5958336e07c8,332,0,0,0,4,0,0,8520,6,0,2,1048576,0,0,0,0
VirusShare_314122a2091b200f53b625fbcbf6ce93,314122a2091b200f53b625fbcbf6ce93,332,0,0,6,4,0,0,28672,6,0,5,1048576,32768,3120,0,0
VirusShare_eabbb059c71b844c9d6174f41ae4491f,eabbb059c71b844c9d6174f41ae4491f,332,0,0,6,4,0,0,28672,6,0,5,1048576,32768,3144,0,0
VirusShare_740adda77e1bf307569a66a80303ad2a,740adda77e1bf307569a66a80303ad2a,332,0,0,0,4,0,0,8192,5,12,4,1048576,0,105168,0,0
VirusShare_350c6f3519c2875ff7e11686fe6ec6b5,350c6f3519c2875ff7e11686fe6ec6b5,332,56,147584,0,4,148416,192,147456,5,12,5,1048576,0,840,0,0
VirusShare_2e64a8fc49cb1b2e6c0b7910b9117032,2e64a8fc49cb1b2e6c0b7910b9117032,332,0,0,0,4,63072,68,20480,8,0,6,1048576,0,0,0,0
VirusShare_3c75cbef3c3a1013ee1a3645c105c28e,3c75cbef3c3a1013ee1a3645c105c28e,332,0,0,0,5,0,0,184320,9,0,3,1048576,32768,2496,0,0
VirusShare_2cc7e2231ac0e7ec837b993cb139d02e,2cc7e2231ac0e7ec837b993cb139d02e,332,0,0,6,8,268672,112,268424,9,3,3,0,0,6160,0,0
VirusShare_3aa1bb522cf112c66fcf743370e9f430,3aa1bb522cf112c66fcf743370e9f430,332,0,0,0,4,0,0,565248,7,0,5,1048576,0,37096,0,0
VirusShare_3fc92eef580c63caa2e7b7893a083391,3fc92eef580c63caa2e7b7893a083391,332,0,0,3,4,0,0,4096,6,0,3,1048576,0,30440,0,0
VirusShare_a1426fa6cfb53b54e8810f7da05915d5,a1426fa6cfb53b54e8810f7da05915d5,332,0,0,1,4,6,0,4096,6,0,4,1048576,0,23740,0,0
KBDKAZ (3).DLL,bfa3d8a15315ef7f2b5782b7d47c391f,34404,84,11664,10,10,11568,80,0,14,10,4,262144,16736,1040,0,1
VirusShare_8f82d6fb66e8e8a777d5bf08e091534b,8f82d6fb66e8e8a777d5bf08e091534b,332,0,0,0,5,0,0,4096,9,0,5,1048576,1024,6912,0,0
VirusShare_baeb03ff8291b728643e15c4035e8fc0,baeb03ff8291b728643e15c4035e8fc0,332,28,4856,0,4,0,0,4096,6,0,3,1048576,0,17527,0,0
VirusShare_8ac246b64ffec9cc01404776defdc938,8ac246b64ffec9cc01404776defdc938,332,0,0,0,5,0,0,4096,9,0,5,1048576,0,2096,0,0
VirusShare_e2deaa375d5af23861478416f632a352,e2deaa375d5af23861478416f632a352,332,0,0,6,4,0,0,28672,6,0,5,1048576,32768,3152,0,0
VirusShare_0b1c34868e664bd0cb2aeb096833b88d,0b1c34868e664bd0cb2aeb096833b88d,332,0,0,6,4,0,0,28672,6,0,5,1048576,32768,3144,0,0
VirusShare_6131fdd873e84078e51ca18a764d1d90,6131fdd873e84078e51ca18a764d1d90,332,0,0,1,4,0,0,4096,6,0,3,1048576,0,23504,0,0
VirusShare_ce84691ba520a0c78fe3aebb43c69873,ce84691ba520a0c78fe3aebb43c69873,332,0,0,1,4,0,0,4096,6,0,3,1048576,0,23504,0,0
VirusShare_44e3d17f8c18cc7c2fa230cf135e13b2,44e3d17f8c18cc7c2fa230cf135e13b2,332,0,0,0,4,0,0,32768,7,0,4,1048576,0,167581,0,0
Microsoft.CodeAnalysis.ExpressionEvaluator.ExpressionCompiler.dll,5166a4c15be8ec6ef36dbf93dea4769e,332,56,84144,0,4,0,0,8192,48,0,3,1048576,34144,38464,0,1
VirusShare_e393b609550ecff29cd1485438eba514,e393b609550ecff29cd1485438eba514,332,0,0,0,5,0,0,8192,9,0,5,1048576,0,9816,0,0
VirusShare_0455b72b8de4627c735bdeac7120c8e0,0455b72b8de4627c735bdeac7120c8e0,332,0,0,0,4,0,0,8520,6,0,2,1048576,0,0,0,0
VirusShare_6dd36502517e38cd3af745c53469e487,6dd36502517e38cd3af745c53469e487,332,0,0,0,4,0,0,257,2,50,5,1048576,0,227740,0,0
wsp_health (3).dll,46ca07b5ca981b1f7a5515d708067ece,34404,84,1349120,10,10,1583888,304,981736,14,10,6,262144,16736,2632,0,1
VirusShare_abc70a1203f81113e12e3ffac965053d,abc70a1203f81113e12e3ffac965053d,332,0,0,0,4,0,0,330752,2,50,7,1048576,0,37040,0,0
VSIXInstaller.resources (5).dll,762688f82236662b758eeee32c1e018e,332,0,0,0,4,0,0,8192,11,0,3,1048576,34112,904,0,1
VirusShare_5e4fb7f60cd4588f59c459b9170328d0,5e4fb7f60cd4588f59c459b9170328d0,332,0,0,1,4,0,0,4096,6,0,3,1048576,0,23504,0,0
VirusShare_c0a74983f594151cca87a724391eb8d6,c0a74983f594151cca87a724391eb8d6,332,0,0,5,7,402688,116,0,6,0,3,0,0,1072,0,0
HOSTNAME (2).EXE,8930035fa9b113e9ac813ba937233b6c,332,84,4464,10,10,0,0,16384,14,10,5,262144,49472,2088,0,1
xpsrchvw (6).exe,2bb0bc7cd690bb78e935104babec8791,332,84,149792,10,10,0,0,2142208,14,10,6,262144,49472,1181264,0,1
VirusShare_146c7b60105c24e2165ff0cc116b96ef,146c7b60105c24e2165ff0cc116b96ef,332,0,0,6,4,0,0,28672,6,0,5,1048576,32768,3144,0,0
TFSSecurity.resources (4).dll,74dc1dc5916be540ac5238c7837f0501,332,0,0,0,4,0,0,8192,11,0,3,1048576,34112,1160,0,1
tapiperf (5).dll,d24c72a987226df66bccd601a09c606b,332,28,4256,6,6,8752,159,4096,9,0,4,262144,320,1104,0,1
libcmake.dll,e1551ae8aced48a8c68deba842864423,332,56,120020,0,4,0,0,8192,48,0,3,1048576,34144,1032,0,1
serwvdrv (6).dll,89a60917f497904dc06eb4a59b8a6d08,34404,28,4800,6,6,29888,116,4096,9,0,5,262144,320,1320,0,1
ReportingServicesNativeClient.resources (43).dll,0dc58508d99d44c7790023ef58f4c354,332,0,0,0,4,0,0,8192,8,0,3,1048576,34112,1336,0,1
PCLXL (2).DLL,3eef4f6f70158391f7110b0b0de6141a,332,0,0,6,6,0,0,0,8,0,1,262144,1344,203544,0,1
VirusShare_503a2f9558fc18c75df27af4f462f320,503a2f9558fc18c75df27af4f462f320,332,0,0,0,5,0,0,106496,9,0,4,1048576,32768,247364,0,0
DeviceSetupManagerAPI (2).dll,af160e1645649445f076a56bba33229c,34404,84,128736,10,10,139552,120,104184,14,10,7,262144,16736,1376,0,1
Microsoft.TeamFoundation.Build.Common.resources (3).dll,0ce16e7cd50321d98e3b55796e5f4eb4,332,0,0,0,4,0,0,8192,11,0,3,1048576,34112,1336,0,1
WFSR (3).dll,6a75b4d63e9f4f9ade0f876e1c221e31,34404,0,0,6,6,0,0,0,9,0,1,262144,320,668520,0,1
msinfo32 (15).exe,de9d1d1023d6d7f8c6410184bdb19e9b,34404,28,7520,6,6,0,0,4096,9,0,5,524288,33088,150136,0,1
vim-types (2).dll,cdf1a34c84a9f1095803d6efe00789c6,332,28,8245264,0,5,10472320,5192486,8228864,9,0,5,1048576,320,1304,1,1
dot3gpclnt (5).dll,4ca50a3c0d7c7a5f40f95fe6dc1650b6,332,28,4480,6,6,72704,187,4096,9,0,4,262144,320,3840,0,1
VirusShare_d92628b797c0bec25063b945535e4475,d92628b797c0bec25063b945535e4475,332,0,0,0,4,0,0,0,8,0,8,1048576,0,1536,0,0
VirusShare_311db58b78a2c3ce5a52b01b4bb49a44,311db58b78a2c3ce5a52b01b4bb49a44,332,0,0,0,4,0,0,8520,6,0,2,1048576,0,0,0,0
VirusShare_a3c4b242d1522231d95c7d93875e5ef0,a3c4b242d1522231d95c7d93875e5ef0,332,0,0,1,4,0,0,4096,6,0,3,1048576,0,23504,0,0
iscsiexe (3).dll,6e952e8bf376bbb73508c3c177c6b645,34404,28,6016,6,6,238816,150,4096,9,0,5,262144,320,1304,0,1
VirusShare_4cea90d0126ef9ce98ce5ce563347221,4cea90d0126ef9ce98ce5ce563347221,332,0,0,0,4,0,0,8192,5,12,4,1048576,0,2518500,0,0
VirusShare_17d0b83c000f0c918d8db63aca9fcac2,17d0b83c000f0c918d8db63aca9fcac2,332,0,0,0,5,0,0,241664,9,0,5,1048576,32768,72456,0,0
VirusShare_d11ba83629dcd79288ecf284ee345740,d11ba83629dcd79288ecf284ee345740,332,0,0,0,4,24416,102,4096,7,0,3,1048576,0,63448,0,0
Microsoft.Build.Utilities.Core.resources (16).dll,009361e49d1a1649a47801f6f55071fc,332,0,0,0,4,0,0,8192,11,0,3,1048576,34112,1264,0,1
VirusShare_fdda295c1f5a5e2898ceb12c1d4df005,fdda295c1f5a5e2898ceb12c1d4df005,332,0,0,0,5,0,0,4096,9,0,3,1048576,32768,20592,0,0
mkl_vml_avx512 (2).dll,b8da129d55af4697a156cccc71d894d5,34404,0,0,0,6,10958576,49688,6504448,12,0,6,1048576,352,1216,0,1
Aspnet_perf (13).dll,af82a6c0c45cfcc7abc58ea05f9aadef,332,28,4416,8,5,18800,356,4096,8,0,4,1048576,64,1620,0,1
lgpllibs.dll,c29fdc1546c3c525c69b6d23193d07ef,34404,84,39440,0,6,42624,1564,36864,14,11,7,1048576,352,880,0,1
VirusShare_982bea2bec37770f6cc3cc83dda28cae,982bea2bec37770f6cc3cc83dda28cae,332,0,0,0,5,0,0,4096,9,0,5,1048576,1024,6912,0,0
WmiDcPrv (7).dll,8bfb8b70ebcf43cd2518716a5aa0f8df,34404,84,141792,10,10,171248,168,128208,14,10,7,262144,16736,992,0,1
Microsoft.VisualStudio.Workspace.resources (11).dll,5c6f3da5f7d49bdea6be29c0e991cab1,332,0,0,0,4,0,0,8192,11,0,3,1048576,34112,1048,0,1
SaImgFl8 (2).dll,ec4bb1d3bd32c5f2005eeb36d5427258,34404,28,4304,6,6,26096,165,37488,11,0,6,262144,16736,896,0,1
msiprov (2).dll,da0fc49e9891546b2bd3fc39d8b651b7,34404,84,466064,10,10,525776,184,423968,14,10,6,262144,16736,1008,0,1
VirusShare_69c26370daae953f6feead7371799504,69c26370daae953f6feead7371799504,332,0,0,0,4,67200,69,53248,8,0,5,1048576,0,0,0,0
vcruntime140 (7).dll,4fa939b2f72eed98ddb84cdd5f92a9ca,34404,56,62448,10,6,67440,2100,57344,14,12,6,1048576,16736,1032,0,1
IMTCCFG (4).DLL,eb7143fd36156c88cde4837252a7e8ea,332,84,44496,10,10,170624,164,217088,14,10,5,262144,16704,1000,0,1
VirusShare_bdbc1b8cda807928215bf87be3d5eba6,bdbc1b8cda807928215bf87be3d5eba6,332,0,0,0,5,0,0,8192,9,0,4,1048576,32768,976,0,0
VirusShare_0ba7b67d849fc1cb8c5afe3f26cf7e01,0ba7b67d849fc1cb8c5afe3f26cf7e01,332,0,0,0,4,0,0,0,2,25,3,1048576,0,5764,0,0
VirusShare_f2c0262d61f88b15e098c94376402ffb,f2c0262d61f88b15e098c94376402ffb,332,0,0,0,4,0,0,0,6,0,4,1048576,0,1139888,0,0
VirusShare_9fce51faf90e4a057046a5567f6edff2,9fce51faf90e4a057046a5567f6edff2,332,0,0,0,4,0,0,223380,2,50,5,1048576,0,576,0,0
VirusShare_064d1605dc7172fc4ebb8a763b34ec06,064d1605dc7172fc4ebb8a763b34ec06,332,28,41264,0,4,59184,77,40960,7,10,4,1048576,0,202912,0,0
VirusShare_8623debe7a23dce91b0d2f3cc0403edb,8623debe7a23dce91b0d2f3cc0403edb,332,0,0,0,5,0,0,204800,9,0,8,1048576,0,2824,0,0
VirusShare_74a0ee15690685c5e3a8ada4493f4ec4,74a0ee15690685c5e3a8ada4493f4ec4,332,0,0,0,5,0,0,0,2,25,4,1048576,3,301808,0,0
VirusShare_4b8d94d719717ede17da586edc22f2f0,4b8d94d719717ede17da586edc22f2f0,332,0,0,0,4,0,0,8520,6,0,2,1048576,0,0,0,0
